repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,2,4,8,0.9,MILP,0.98,True,0.0,True,1,12.141899696728572,12.141899696728572,2,30.110974644654792,Optimal,True,Optimal,exact,0.011808916000518366
0,2,4,8,0.9,Dijkstra,0.98,True,0.0,True,1,12.141899696728572,12.141899696728572,2,30.110974644654792,Optimal,True,Optimal,exact,0.00014319700130727142
0,3,0,6,0.5,ILP,0.78,True,0.0,True,11,341.2509481901002,91.93904012740965,1,63.789430761901876,Optimal,True,Optimal,exact,0.013979885001390358
0,3,0,6,0.5,MILP,0.78,True,0.0,True,11,341.2509481901002,91.93904012740965,1,63.789430761901876,Optimal,True,Optimal,exact,0.006608139001400559
0,3,0,6,0.5,Dijkstra,0.78,True,0.0,True,11,341.2509481901002,91.93904012740965,1,63.789430761901876,Optimal,True,Optimal,exact,0.00011592400005611125
0,3,0,6,0.7,ILP,0.92,True,0.0,True,4,86.92795268438076,55.16342407644581,1,63.789430761901876,Optimal,True,Optimal,exact,0.018458679998730076
0,3,0,6,0.7,MILP,0.92,True,0.0,True,4,86.92795268438076,55.16342407644581,1,63.789430761901876,Optimal,True,Optimal,exact,0.010981665000144858
0,3,0,6,0.7,Dijkstra,0.92,True,0.0,True,4,86.92795268438076,55.16342407644581,1,63.789430761901876,Optimal,True,Optimal,exact,0.00012370600052236114
0,3,0,6,0.9,ILP,0.98,True,0.0,True,1,18.387808025481917,18.387808025481917,1,63.789430761901876,Optimal,True,Optimal,exact,0.0085422460015252
0,3,0,6,0.9,MILP,0.98,True,0.0,True,1,18.387808025481917,18.387808025481917,1,63.789430761901876,Optimal,True,Optimal,exact,0.012123439000788494
0,3,0,6,0.9,Dijkstra,0.98,True,0.0,True,1,18.387808025481917,18.387808025481917,1,63.789430761901876,Optimal,True,Optimal,exact,0.00010102800115419086
0,4,2,0,0.5,ILP,0.94,True,0.0,True,3,445.16494740979215,260.40320838397486,4,238.26711308597632,Optimal,True,Optimal,exact,0.005056776000856189
0,4,2,0,0.5,MILP,0.94,True,0.0,True,3,445.16494740979215,260.40320838397486,4,238.26711308597632,Optimal,True,Optimal,exact,0.004936192000968731
0,4,2,0,0.5,Dijkstra,0.94,True,0.0,True,3,445.16494740979215,260.40320838397486,4,238.26711308597632,Optimal,True,Optimal,exact,0.0001086329993995605
0,4,2,0,0.7,ILP,0.96,True,0.0,True,2,224.36133331303176,156.24192503038495,4,238.26711308597632,Optimal,True,Optimal,exact,0.005031894999774522
0,4,2,0,0.7,MILP,0.96,True,0.0,True,2,224.36133331303176,156.24192503038495,4,238.26711308597632,Optimal,True,Optimal,exact,0.004759288000059314
0,4,2,0,0.7,Dijkstra,0.96,True,0.0,True,2,224.36133331303176,156.24192503038495,4,238.26711308597632,Optimal,True,Optimal,exact,8.927799899538513e-05
0,4,2,0,0.9,ILP,0.98,True,0.0,True,1,52.080641676794926,52.080641676794926,4,238.26711308597632,Optimal,True,Optimal,exact,0.0047108630005823215
0,4,2,0,0.9,MILP,0.98,True,0.0,True,1,52.080641676794926,52.080641676794926,4,238.26711308597632,Optimal,True,Optimal,exact,0.004854894999880344
0,4,2,0,0.9,Dijkstra,0.98,True,0.0,True,1,52.080641676794926,52.080641676794926,4,238.26711308597632,Optimal,True,Optimal,exact,9.223300003213808e-05
1,0,0,7,0.5,ILP,0.78,True,0.0,True,11,227.82337279195133,49.05725197899852,1,48.91391230861976,Optimal,True,Optimal,exact,0.01449164999939967
1,0,0,7,0.5,MILP,0.78,True,0.0,True,11,227.82337279195133,49.05725197899852,1,48.91391230861976,Optimal,True,Optimal,exact,0.007278667999344179
1,0,0,7,0.5,Dijkstra,0.78,True,0.0,True,11,227.82337279195133,49.05725197899852,1,48.91391230861976,Optimal,True,Optimal,exact,0.00011862899918924086
1,0,0,7,0.7,ILP,0.92,True,0.0,True,4,73.13116315772017,29.434351187399116,1,48.91391230861976,Optimal,True,Optimal,exact,0.008657344998937333
1,0,0,7,0.7,MILP,0.92,True,0.0,True,4,73.13116315772017,29.434351187399116,1,48.91391230861976,Optimal,True,Optimal,exact,0.00679863299956196
1,0,0,7,0.7,Dijkstra,0.92,True,0.0,True,4,73.13116315772017,29.434351187399116,1,48.91391230861976,Optimal,True,Optimal,exact,9.834399861574639e-05
1,0,0,7,0.9,ILP,0.98,True,0.0,True,1,9.811450395799696,9.811450395799696,1,48.91391230861976,Optimal,True,Optimal,exact,0.011183337001057225
1,0,0,7,0.9,MILP,0.98,True,0.0,True,1,9.811450395799696,9.811450395799696,1,48.91391230861976,Optimal,True,Optimal,exact,0.010226809999949182
1,0,0,7,0.9,Dijkstra,0.98,True,0.0,True,1,9.811450395799696,9.811450395799696,1,48.91391230861976,Optimal,True,Optimal,exact,0.00019887100097548682
1,1,6,4,0.5,ILP,0.76,True,0.0,True,12,1368.6974020487958,319.9799632296223,6,405.7814164758271,Optimal,True,Optimal,exact,0.007442045000061626
1,1,6,4,0.5,MILP,0.76,True,0.0,True,12,1368.6974020487958,319.9799632296223,6,405.7814164758271,Optimal,True,Optimal,exact,0.006854945000668522
1,1,6,4,0.5,Dijkstra,0.76,True,0.0,True,12,1368.6974020487958,319.9799632296223,6,405.7814164758271,Optimal,True,Optimal,exact,0.00015148999955272302
1,1,6,4,0.7,ILP,0.92,True,0.0,True,4,515.1901680387391,258.47201116711483,7,407.7491146495347,Optimal,True,Optimal,exact,0.007198162000349839
1,1,6,4,0.7,MILP,0.92,False,0.0,True,4,393.0785332212588,191.9879779377734,6,405.7814164758271,Optimal,True,Optimal,exact,0.006617136999921058
1,1,6,4,0.7,Dijkstra,0.92,False,0.0,True,4,393.0785332212588,191.9879779377734,6,405.7814164758271,Optimal,True,Optimal,exact,0.00015368499953183345
1,1,6,4,0.9,ILP,0.96,True,0.0,True,2,146.79234162273974,130.48002587526582,7,407.7491146495347,Optimal,True,Optimal,exact,0.007360779000009643
1,1,6,4,0.9,MILP,0.96,False,0.0,True,2,108.41123201202936,63.99599264592439,6,405.7814164758271,Optimal,True,Optimal,exact,0.00757538099969679
1,1,6,4,0.9,Dijkstra,0.96,False,0.0,True,2,108.41123201202936,63.99599264592439,6,405.7814164758271,Optimal,True,Optimal,exact,0.0001594399982423056
1,2,4,8,0.5,ILP,0.8,True,0.0,True,10,273.72081600895876,102.86473385213063,2,109.09349346181142,Optimal,True,Optimal,exact,0.016492594999363064
1,2,4,8,0.5,MILP,0.8,True,0.0,True,10,273.72081600895876,102.86473385213063,2,109.09349346181142,Optimal,True,Optimal,exact,0.01091715800066595
