repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,tie_aware_correct_strict,late_count,delay_sum,max_delay,path_length,mean_time,status,reference_available,reference_status,deadline_mode,solve_time
0,9,57,4,0.5,Dijkstra,0.978,True,0.0,True,1.0,11,1414.4388051882493,377.6923011344813,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0003184090019203
0,9,57,4,0.6,ILP,0.986,True,0.0,True,1.0,7,726.319694877213,302.15384090758505,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.1145621850009774
0,9,57,4,0.6,MILP,0.986,True,0.0,True,1.0,7,726.319694877213,302.15384090758505,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0911040860009961
0,9,57,4,0.6,Dijkstra,0.986,True,0.0,True,1.0,7,726.319694877213,302.15384090758505,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0002826660020218
0,9,57,4,0.7,ILP,0.996,True,0.0,True,1.0,2,359.3359467458652,226.6153806806888,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0894011000018508
0,9,57,4,0.7,MILP,0.996,True,0.0,True,1.0,2,359.3359467458652,226.6153806806888,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0901493839992326
0,9,57,4,0.7,Dijkstra,0.996,True,0.0,True,1.0,2,359.3359467458652,226.6153806806888,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0002816650012391
0,9,57,4,0.8,ILP,0.996,True,0.0,True,1.0,2,208.25902629207255,151.07692045379247,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0930675950003205
0,9,57,4,0.8,MILP,0.996,True,0.0,True,1.0,2,208.25902629207255,151.07692045379247,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0921337039981153
0,9,57,4,0.8,Dijkstra,0.996,True,0.0,True,1.0,2,208.25902629207255,151.07692045379247,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0002985159990203
0,9,57,4,0.9,ILP,0.998,True,0.0,True,1.0,1,75.53846022689629,75.53846022689629,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0964852510005584
0,9,57,4,0.9,MILP,0.998,True,0.0,True,1.0,1,75.53846022689629,75.53846022689629,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.1003309979969344
0,9,57,4,0.9,Dijkstra,0.998,True,0.0,True,1.0,1,75.53846022689629,75.53846022689629,5,199.72681003242712,Optimal,True,Optimal,heuristic,0.0003111719997832
0,10,55,53,0.5,ILP,0.914,True,0.0,True,1.0,43,5355.078274723253,516.2801459541231,12,587.4541179836968,Optimal,True,Optimal,heuristic,0.597042473997135
0,10,55,53,0.5,MILP,0.914,True,0.0,True,1.0,43,5355.078274723253,516.2801459541231,12,587.4541179836968,Optimal,True,Optimal,heuristic,0.1603985860019747
0,10,55,53,0.5,Dijkstra,0.914,True,0.0,True,1.0,43,5355.078274723253,516.2801459541231,12,587.4541179836968,Optimal,True,Optimal,heuristic,0.0003243450009904
0,10,55,53,0.6,ILP,0.964,True,0.0,True,1.0,18,2579.263358561191,413.0241167632983,11,587.4541179836967,Optimal,True,Optimal,heuristic,0.4879255310006556
