repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,objective_gap,tie_aware_correct,late_count,delay_sum,max_delay,path_length,mean_time,solve_time
2,2,143,467,0.7,Dijkstra,0.952,True,0.0,True,24,4.565100478987359,1.0515031417746226,50,3.8219826563254675,0.0042399249996378785
2,2,143,467,0.9,ILP,0.998,True,0.0,True,1,0.3505010472582075,0.3505010472582075,50,3.8219826563254675,2.353424310684204
2,2,143,467,0.9,MILP,0.998,True,0.0,True,1,0.3505010472582075,0.3505010472582075,50,3.8219826563254675,3.18507981300354
2,2,143,467,0.9,Dijkstra,0.998,True,0.0,True,1,0.3505010472582075,0.3505010472582075,50,3.8219826563254675,0.003244568999434705
2,3,204,148,0.5,ILP,0.938,True,0.0,True,31,58.63559496782019,7.053380255169902,45,7.498371702627146,34.9768500328064
2,3,204,148,0.5,MILP,0.938,True,0.0,True,31,58.63559496782019,7.053380255169902,45,7.498371702627146,2.8848328590393066
2,3,204,148,0.5,Dijkstra,0.938,True,0.0,True,31,58.63559496782019,7.053380255169902,45,7.498371702627146,0.0034641540005395655
2,3,204,148,0.7,ILP,0.982,True,0.0,True,9,11.715176775550338,4.232028153101943,45,7.498371702627146,20.31095051765442
2,3,204,148,0.7,MILP,0.982,True,0.0,True,9,11.715176775550338,4.232028153101943,45,7.498371702627146,2.8735365867614746
2,3,204,148,0.7,Dijkstra,0.982,True,0.0,True,9,11.715176775550338,4.232028153101943,45,7.498371702627146,0.0030317550008476246
2,3,204,148,0.9,ILP,0.998,True,0.0,True,1,1.410676051033981,1.410676051033981,45,7.498371702627146,2.3513364791870117
2,3,204,148,0.9,MILP,0.998,True,0.0,True,1,1.410676051033981,1.410676051033981,45,7.498371702627146,2.8145368099212646
2,3,204,148,0.9,Dijkstra,0.998,True,0.0,True,1,1.410676051033981,1.410676051033981,45,7.498371702627146,0.002676449999853503
2,4,377,86,0.5,ILP,0.926,True,0.0,True,37,54.25644051185121,5.3001290097300275,31,5.4562834701238465,36.193525075912476
2,4,377,86,0.5,MILP,0.926,False,0.0,True,37,54.256440511851196,5.3001290097300275,31,5.4562834701238465,11.991272687911987
2,4,377,86,0.5,Dijkstra,0.926,True,0.0,True,37,54.25644051185121,5.3001290097300275,31,5.4562834701238465,0.006267217000640812
2,4,377,86,0.7,ILP,0.984,True,0.0,True,8,11.620520341731293,3.1800774058380163,31,5.4562834701238465,22.421318531036377
2,4,377,86,0.7,MILP,0.984,True,0.0,True,8,11.620520341731293,3.1800774058380163,31,5.4562834701238465,9.524585962295532
2,4,377,86,0.7,Dijkstra,0.984,True,0.0,True,8,11.620520341731293,3.1800774058380163,31,5.4562834701238465,0.004211482000755495
2,4,377,86,0.9,ILP,0.994,True,0.0,True,3,1.6698963592017826,1.0600258019460043,31,5.4562834701238465,14.670883178710938
2,4,377,86,0.9,MILP,0.994,True,0.0,True,3,1.6698963592017826,1.0600258019460043,31,5.4562834701238465,20.17819857597351
2,4,377,86,0.9,Dijkstra,0.994,True,0.0,True,3,1.6698963592017826,1.0600258019460043,31,5.4562834701238465,0.0028358529998513404
2,5,478,513,0.5,ILP,0.908,True,0.0,True,46,7.8211831708663535,0.691752349224497,26,1.1300009483673545,24.422980546951294
2,5,478,513,0.5,MILP,0.908,True,0.0,True,46,7.8211831708663535,0.691752349224497,26,1.1300009483673545,3.3046276569366455
2,5,478,513,0.5,Dijkstra,0.908,True,0.0,True,46,7.8211831708663535,0.691752349224497,26,1.1300009483673545,0.029842107000149554
2,5,478,513,0.7,ILP,0.978,True,0.0,True,11,1.3394420370695328,0.4150514095346982,26,1.1300009483673545,22.211982011795044
2,5,478,513,0.7,MILP,0.978,True,0.0,True,11,1.3394420370695328,0.4150514095346982,26,1.1300009483673545,3.31508207321167
2,5,478,513,0.7,Dijkstra,0.978,True,0.0,True,11,1.3394420370695328,0.4150514095346982,26,1.1300009483673545,0.004678095001509064
2,5,478,513,0.9,ILP,0.998,True,0.0,True,1,0.1383504698448994,0.1383504698448994,26,1.1300009483673545,2.215834617614746
2,5,478,513,0.9,MILP,0.998,True,0.0,True,1,0.1383504698448994,0.1383504698448994,26,1.1300009483673545,3.2582929134368896
2,5,478,513,0.9,Dijkstra,0.998,True,0.0,True,1,0.1383504698448994,0.1383504698448994,26,1.1300009483673545,0.004284063999875798
2,6,37,166,0.5,ILP,0.922,True,0.0,True,39,47.70829659544364,4.8192301758203,70,6.5829887876618685,25.07221221923828
2,6,37,166,0.5,MILP,0.922,True,0.0,True,39,47.70829659544364,4.8192301758203,70,6.5829887876618685,12.079957962036133
2,6,37,166,0.5,Dijkstra,0.922,True,0.0,True,39,47.70829659544364,4.8192301758203,70,6.5829887876618685,0.0032188530003622873
2,6,37,166,0.7,ILP,0.982,True,0.0,True,9,9.100868694644204,2.891538105492181,70,6.5829887876618685,18.03420639038086
2,6,37,166,0.7,MILP,0.982,True,0.0,True,9,9.100868694644204,2.891538105492181,70,6.5829887876618685,6.253720283508301
2,6,37,166,0.7,Dijkstra,0.982,True,0.0,True,9,9.100868694644204,2.891538105492181,70,6.5829887876618685,0.003408014999877196
2,6,37,166,0.9,ILP,0.996,True,0.0,True,2,1.08642688459671,0.9638460351640603,70,6.5829887876618685,13.230870723724365
2,6,37,166,0.9,MILP,0.996,True,0.0,True,2,1.08642688459671,0.9638460351640603,70,6.5829887876618685,4.572024583816528
2,6,37,166,0.9,Dijkstra,0.996,True,0.0,True,2,1.08642688459671,0.9638460351640603,70,6.5829887876618685,0.024507668998921872
2,7,362,294,0.5,ILP,0.998,True,0.0,True,1,3.4046170773952573,3.4046170773952573,39,2.2610373500807124,3.6399002075195312
2,7,362,294,0.5,MILP,0.998,True,0.0,True,1,3.4046170773952573,3.4046170773952573,39,2.2610373500807124,5.743046283721924
2,7,362,294,0.5,Dijkstra,0.998,True,0.0,True,1,3.4046170773952573,3.4046170773952573,39,2.2610373500807124,0.0023698309996689204
2,7,362,294,0.7,ILP,0.998,True,0.0,True,1,2.676132559922535,2.676132559922535,43,2.340926517740804,16.29360842704773
2,7,362,294,0.7,MILP,0.998,False,0.0,True,1,2.623292999510543,2.623292999510543,39,2.2610373500807124,10.564007043838501
2,7,362,294,0.7,Dijkstra,0.998,False,0.0,True,1,2.623292999510543,2.623292999510543,39,2.2610373500807124,0.005151227000169456
2,7,362,294,0.9,ILP,0.998,True,0.0,True,1,1.8419689216258277,1.8419689216258277,39,2.2610373500807124,5.64560866355896
2,7,362,294,0.9,MILP,0.996,False,0.0020000000000000018,False,2,0.498011226687022,0.3906620389423576,58,4.068208693043416,3.976344108581543
2,7,362,294,0.9,Dijkstra,0.998,True,0.0,True,1,1.8419689216258277,1.8419689216258277,39,2.2610373500807124,0.006047624001439544
2,8,195,60,0.5,ILP,0.982,True,0.0,True,9,9.668981144993106,4.296136116345439,85,6.86687978182032,15.156135559082031
2,8,195,60,0.5,MILP,0.982,True,0.0,True,9,9.668981144993106,4.296136116345439,85,6.86687978182032,5.719218730926514
2,8,195,60,0.5,Dijkstra,0.982,True,0.0,True,9,9.668981144993106,4.296136116345439,85,6.86687978182032,0.003289080999820726
2,8,195,60,0.7,ILP,0.996,True,0.0,True,2,3.9702866235047374,2.9678127779489714,86,7.270309675329684,11.74767255783081
2,8,195,60,0.7,MILP,0.992,False,0.0040000000000000036,False,4,2.831673816317265,2.4868098745577996,134,8.384354781693041,21.70808744430542
2,8,195,60,0.7,Dijkstra,0.996,False,0.0,True,2,3.2938616659130826,2.638262866640238,85,6.86687978182032,0.002562966001278255
2,8,195,60,0.9,ILP,0.998,True,0.0,True,1,2.859767479912918,2.859767479912918,93,8.347328514602825,8.225849628448486
2,8,195,60,0.9,MILP,0.998,False,0.0,True,1,0.8289366248525987,0.8289366248525987,134,8.384354781693041,16.558419942855835
2,8,195,60,0.9,Dijkstra,0.998,False,0.0,True,1,0.980389616935037,0.980389616935037,85,6.86687978182032,0.0035921309990953887
2,9,510,438,0.5,ILP,0.84,True,0.0,True,80,25.21353061118249,1.3279172637197303,45,2.777981875763346,36.8747353553772
2,9,510,438,0.5,MILP,0.832,False,0.008000000000000007,False,84,24.267103691179166,1.5158985060559398,50,2.7954063680599,7.04816746711731
2,9,510,438,0.5,Dijkstra,0.84,True,0.0,True,80,25.21353061118249,1.3279172637197303,45,2.777981875763346,0.0037684230010199826
2,9,510,438,0.7,ILP,0.98,True,0.0,True,10,3.68692420301927,0.9847316005680478,50,2.7954063680599,23.384400606155396
2,9,510,438,0.7,MILP,0.98,True,0.0,True,10,3.68692420301927,0.9847316005680478,50,2.7954063680599,3.304124116897583
2,9,510,438,0.7,Dijkstra,0.974,False,0.006000000000000005,False,13,5.053379170679989,0.7967503582318383,45,2.777981875763346,0.002802421000524191
2,9,510,438,0.9,ILP,0.994,True,0.0,True,3,0.7163439495079,0.4535646950801553,50,2.7954063680599,14.177267789840698
2,9,510,438,0.9,MILP,0.992,False,0.0020000000000000018,False,4,0.6287750687251474,0.2655834527439458,45,2.777981875763346,5.0768749713897705
2,9,510,438,0.9,Dijkstra,0.992,False,0.0020000000000000018,False,4,0.6287750687251474,0.2655834527439458,45,2.777981875763346,0.004885558000751189
