method,punctuality_prob,objective_gap,tie_aware_correct,path_length,mean_time,late_count,delay_sum,max_delay,solve_time,correct,repeat,od_idx,origin,dest,alpha
Dijkstra,0.962,0.0,True,10,493.6407137695399,19,2457.7844249950476,342.69064607383575,0.0003094990006502485,True,5,4,54,29,0.7
ILP,0.998,0.0,True,7,333.03260224071636,1,206.8909497248195,206.8909497248195,0.11661076545715332,True,5,5,32,24,0.9
MILP,0.992,0.006000000000000005,False,9,427.99283911794424,4,205.07298639070086,68.66532245400833,0.2939188480377197,False,5,5,32,24,0.9
Dijkstra,0.998,0.0,True,7,333.03260224071636,1,206.8909497248195,206.8909497248195,0.0002903600015997654,True,5,5,32,24,0.9
ILP,0.992,0.0,True,6,231.76656465723056,4,1324.5266846131199,918.8070367536337,0.15056347846984863,True,5,8,35,28,0.7
MILP,0.976,0.016000000000000014,False,11,369.70524504029953,12,1009.7908441710433,253.3861292059072,0.28394103050231934,False,5,8,35,28,0.7
Dijkstra,0.992,0.0,True,6,231.76656465723056,4,1324.5266846131199,918.8070367536337,0.0003073779989790637,True,5,8,35,28,0.7
ILP,0.994,0.0,True,6,231.76656465723056,3,1012.1035507028427,834.3449936849979,0.20310449600219727,True,5,8,35,28,0.8
MILP,0.992,0.0020000000000000018,False,11,369.70524504029953,4,288.2330905749775,168.92408613727162,0.1668400764465332,False,5,8,35,28,0.8
Dijkstra,0.994,0.0,True,6,231.76656465723056,3,1012.1035507028427,834.3449936849979,0.00030309599969768897,True,5,8,35,28,0.8
ILP,0.998,0.0,True,4,205.20640960788484,1,508.7327538854681,508.7327538854681,0.18201780319213867,True,5,11,17,41,0.8
MILP,0.98,0.018000000000000016,False,8,329.2634791426574,10,360.9739297017852,145.47220023193017,0.4646279811859131,False,5,11,17,41,0.8
Dijkstra,0.998,0.0,True,4,205.20640960788484,1,508.7327538854681,508.7327538854681,0.0003014250014530262,True,5,11,17,41,0.8
ILP,0.998,0.0,True,4,205.20640960788484,1,452.4506994134365,452.4506994134365,0.16425037384033203,True,5,11,17,41,0.9
MILP,0.996,0.0020000000000000018,False,8,329.2634791426574,2,96.89442467176752,89.19014575989843,0.37126636505126953,False,5,11,17,41,0.9
