repeat,od_idx,origin,dest,alpha,method,punctuality_prob,correct,solve_time
5,13,4,63,0.9,Dijkstra,0.994,True,0.0003032690001418814
5,14,44,50,0.5,ILP,0.89,True,0.7362875938415527
5,14,44,50,0.5,MILP,0.89,True,0.20350146293640137
5,14,44,50,0.5,Dijkstra,0.89,True,0.00031191399966701283
5,14,44,50,0.6,ILP,0.948,True,0.5339720249176025
5,14,44,50,0.6,MILP,0.948,True,0.13282465934753418
5,14,44,50,0.6,Dijkstra,0.948,True,0.00032811699975354713
5,14,44,50,0.7,ILP,0.978,True,0.38366055488586426
5,14,44,50,0.7,MILP,0.978,False,0.12626910209655762
5,14,44,50,0.7,Dijkstra,0.978,False,0.0002961459999824001
5,14,44,50,0.8,ILP,0.986,True,0.21874308586120605
5,14,44,50,0.8,MILP,0.986,True,0.10785508155822754
5,14,44,50,0.8,Dijkstra,0.986,True,0.0002819159999489784
5,14,44,50,0.9,ILP,0.994,True,0.18516039848327637
5,14,44,50,0.9,MILP,0.994,True,0.12228083610534668
5,14,44,50,0.9,Dijkstra,0.994,True,0.0002692709999791987
5,15,49,12,0.5,ILP,0.972,True,0.12944531440734863
5,15,49,12,0.5,MILP,0.972,True,0.15755105018615723
5,15,49,12,0.5,Dijkstra,0.972,True,0.0002832559998751094
5,15,49,12,0.6,ILP,0.984,True,0.16268706321716309
5,15,49,12,0.6,MILP,0.984,False,0.13361454010009766
5,15,49,12,0.6,Dijkstra,0.984,False,0.00027784900021288195
5,15,49,12,0.7,ILP,0.99,True,0.11087727546691895
5,15,49,12,0.7,MILP,0.99,True,0.10600662231445312
5,15,49,12,0.7,Dijkstra,0.99,True,0.0002444140000079642
5,15,49,12,0.8,ILP,0.99,True,0.11782193183898926
5,15,49,12,0.8,MILP,0.99,True,0.0888681411743164
5,15,49,12,0.8,Dijkstra,0.99,True,0.00025297299998783274
5,15,49,12,0.9,ILP,0.996,True,0.09885072708129883
5,15,49,12,0.9,MILP,0.996,True,0.09134411811828613
5,15,49,12,0.9,Dijkstra,0.996,True,0.0002501720000509522
5,16,32,2,0.5,ILP,0.95,True,0.5722992420196533
5,16,32,2,0.5,MILP,0.95,False,0.2603135108947754
5,16,32,2,0.5,Dijkstra,0.95,False,0.0002911569999923813
5,16,32,2,0.6,ILP,0.98,True,0.2499709129333496
5,16,32,2,0.6,MILP,0.98,True,0.21421551704406738
5,16,32,2,0.6,Dijkstra,0.98,True,0.00029909600016253535
5,16,32,2,0.7,ILP,0.988,True,0.21532225608825684
5,16,32,2,0.7,MILP,0.988,False,0.16465163230895996
5,16,32,2,0.7,Dijkstra,0.988,True,0.00032583399979557726
5,16,32,2,0.8,ILP,0.992,True,0.22658944129943848
5,16,32,2,0.8,MILP,0.992,True,0.11677718162536621
5,16,32,2,0.8,Dijkstra,0.992,True,0.0002987950001624995
5,16,32,2,0.9,ILP,0.998,True,0.16251087188720703
5,16,32,2,0.9,MILP,0.998,False,0.12113189697265625
5,16,32,2,0.9,Dijkstra,0.998,True,0.00031681599966759677
5,17,35,10,0.5,ILP,0.94,True,0.2777745723724365
5,17,35,10,0.5,MILP,0.94,True,0.0953824520111084
5,17,35,10,0.5,Dijkstra,0.94,True,0.0002872559998650104
5,17,35,10,0.6,ILP,0.972,True,0.1510169506072998
5,17,35,10,0.6,MILP,0.972,True,0.09659695625305176
5,17,35,10,0.6,Dijkstra,0.972,True,0.0003479309998510871
5,17,35,10,0.7,ILP,0.982,True,0.1387007236480713
5,17,35,10,0.7,MILP,0.982,True,0.09772658348083496
5,17,35,10,0.7,Dijkstra,0.982,True,0.00027786800001194933
5,17,35,10,0.8,ILP,0.988,True,0.10940384864807129
5,17,35,10,0.8,MILP,0.988,True,0.09409523010253906
5,17,35,10,0.8,Dijkstra,0.988,True,0.00029558800042650546
5,17,35,10,0.9,ILP,0.992,True,0.14105510711669922
5,17,35,10,0.9,MILP,0.992,True,0.10030484199523926
5,17,35,10,0.9,Dijkstra,0.992,True,0.0003223140001864522
5,18,48,44,0.5,ILP,0.972,True,0.2677600383758545
5,18,48,44,0.5,MILP,0.972,True,0.09411001205444336
5,18,48,44,0.5,Dijkstra,0.972,True,0.00030360899972947664
5,18,48,44,0.6,ILP,0.986,True,0.12113690376281738
5,18,48,44,0.6,MILP,0.986,True,0.08357501029968262
5,18,48,44,0.6,Dijkstra,0.986,True,0.0002665290003278642
5,18,48,44,0.7,ILP,0.992,True,0.10860443115234375
5,18,48,44,0.7,MILP,0.992,True,0.08903217315673828
5,18,48,44,0.7,Dijkstra,0.992,True,0.0003619330000219634
5,18,48,44,0.8,ILP,0.994,True,0.10141372680664062
5,18,48,44,0.8,MILP,0.994,True,0.08136391639709473
5,18,48,44,0.8,Dijkstra,0.994,True,0.00027558500005397946
5,18,48,44,0.9,ILP,0.996,True,0.08533120155334473
5,18,48,44,0.9,MILP,0.996,True,0.08056426048278809
5,18,48,44,0.9,Dijkstra,0.996,True,0.00026729299997896305
5,19,26,21,0.5,ILP,0.9359999999999999,True,0.5941469669342041
5,19,26,21,0.5,MILP,0.9359999999999999,True,0.13647675514221191
5,19,26,21,0.5,Dijkstra,0.9359999999999999,True,0.00033915399990291917
5,19,26,21,0.6,ILP,0.97,True,0.4711337089538574
5,19,26,21,0.6,MILP,0.968,False,0.1338644027709961
5,19,26,21,0.6,Dijkstra,0.968,False,0.00029372300014074426
5,19,26,21,0.7,ILP,0.994,True,0.11670923233032227
5,19,26,21,0.7,MILP,0.992,False,0.11157584190368652
5,19,26,21,0.7,Dijkstra,0.994,True,0.00031050899997353554
5,19,26,21,0.8,ILP,0.994,True,0.11509323120117188
5,19,26,21,0.8,MILP,0.994,True,0.10363912582397461
5,19,26,21,0.8,Dijkstra,0.994,False,0.00033056600022973726
5,19,26,21,0.9,ILP,0.998,True,0.09444880485534668
5,19,26,21,0.9,MILP,0.998,True,0.10010981559753418
5,19,26,21,0.9,Dijkstra,0.998,False,0.00029738900002485025
6,0,34,63,0.5,ILP,0.906,True,3.423349142074585
6,0,34,63,0.5,MILP,0.906,True,1.3991057872772217
6,0,34,63,0.5,Dijkstra,0.874,False,0.00034932700009449036
6,0,34,63,0.6,ILP,0.962,True,2.3382058143615723
6,0,34,63,0.6,MILP,0.962,False,0.8804497718811035
6,0,34,63,0.6,Dijkstra,0.922,False,0.00032341500036636717
6,0,34,63,0.7,ILP,0.98,True,1.0677103996276855
6,0,34,63,0.7,MILP,0.98,True,0.7174782752990723
6,0,34,63,0.7,Dijkstra,0.952,False,0.00031780500012246193
6,0,34,63,0.8,ILP,0.994,True,0.2570345401763916
6,0,34,63,0.8,MILP,0.994,False,0.28477001190185547
6,0,34,63,0.8,Dijkstra,0.964,False,0.00028619900012927246
6,0,34,63,0.9,ILP,0.996,True,0.6923251152038574
6,0,34,63,0.9,MILP,0.996,False,0.26648640632629395
6,0,34,63,0.9,Dijkstra,0.974,False,0.0003120199999102624
6,1,47,49,0.5,ILP,0.998,True,0.09561944007873535
6,1,47,49,0.5,MILP,0.998,True,0.0933384895324707
6,1,47,49,0.5,Dijkstra,0.998,True,0.0002775670000119135
6,1,47,49,0.6,ILP,0.998,True,0.09258532524108887
6,1,47,49,0.6,MILP,0.998,True,0.09078001976013184
6,1,47,49,0.6,Dijkstra,0.998,True,0.0002870929997698113
6,1,47,49,0.7,ILP,0.998,True,0.0886228084564209
6,1,47,49,0.7,MILP,0.998,True,0.08847236633300781
6,1,47,49,0.7,Dijkstra,0.998,True,0.0002868920000764774
6,1,47,49,0.8,ILP,0.998,True,0.08774685859680176
6,1,47,49,0.8,MILP,0.998,True,0.08256411552429199
6,1,47,49,0.8,Dijkstra,0.998,True,0.00025898300009430386
6,1,47,49,0.9,ILP,0.998,True,0.08186888694763184
6,1,47,49,0.9,MILP,0.998,True,0.08429789543151855
6,1,47,49,0.9,Dijkstra,0.998,True,0.0003145619998576876
6,2,46,51,0.5,ILP,0.97,True,0.22896575927734375
6,2,46,51,0.5,MILP,0.97,True,0.09814143180847168
6,2,46,51,0.5,Dijkstra,0.97,True,0.0002564869996604102
6,2,46,51,0.6,ILP,0.984,True,0.19493460655212402
6,2,46,51,0.6,MILP,0.984,True,0.08912205696105957
6,2,46,51,0.6,Dijkstra,0.984,True,0.0003065290002268739
6,2,46,51,0.7,ILP,0.994,True,0.11766624450683594
6,2,46,51,0.7,MILP,0.994,False,0.09396529197692871
6,2,46,51,0.7,Dijkstra,0.994,False,0.0004292510002414929
6,2,46,51,0.8,ILP,0.998,True,0.0844416618347168
6,2,46,51,0.8,MILP,0.998,True,0.0809178352355957
6,2,46,51,0.8,Dijkstra,0.998,True,0.00026037499992526136
6,2,46,51,0.9,ILP,0.998,True,0.08389949798583984
6,2,46,51,0.9,MILP,0.998,True,0.08191633224487305
6,2,46,51,0.9,Dijkstra,0.998,True,0.000350518000232114
6,3,33,8,0.5,ILP,0.982,True,0.22688007354736328
6,3,33,8,0.5,MILP,0.982,False,0.20863604545593262
6,3,33,8,0.5,Dijkstra,0.982,True,0.00030163300016283756
6,3,33,8,0.6,ILP,0.99,True,0.19262194633483887
6,3,33,8,0.6,MILP,0.99,True,0.30617547035217285
6,3,33,8,0.6,Dijkstra,0.99,True,0.00026597399983074865
6,3,33,8,0.7,ILP,0.994,True,0.17008423805236816
6,3,33,8,0.7,MILP,0.994,True,0.43566179275512695
6,3,33,8,0.7,Dijkstra,0.994,True,0.0002892009997594869
6,3,33,8,0.8,ILP,0.994,True,0.24254918098449707
6,3,33,8,0.8,MILP,0.994,False,0.6197772026062012
6,3,33,8,0.8,Dijkstra,0.994,True,0.0002788110000437882
6,3,33,8,0.9,ILP,0.996,True,0.3692514896392822
6,3,33,8,0.9,MILP,0.996,False,0.20180273056030273
6,3,33,8,0.9,Dijkstra,0.996,True,0.0003081679997194442
6,4,54,29,0.5,ILP,0.938,True,1.3285486698150635
6,4,54,29,0.5,MILP,0.938,False,0.3748769760131836
6,4,54,29,0.5,Dijkstra,0.9339999999999999,False,0.0003476330002740724
6,4,54,29,0.6,ILP,0.974,True,0.8328244686126709
6,4,54,29,0.6,MILP,0.974,True,0.30600690841674805
6,4,54,29,0.6,Dijkstra,0.972,False,0.000313913999889337
6,4,54,29,0.7,ILP,0.986,True,0.5149710178375244
6,4,54,29,0.7,MILP,0.986,True,0.5156183242797852
6,4,54,29,0.7,Dijkstra,0.984,False,0.00032439899996461463
6,4,54,29,0.8,ILP,0.992,True,0.3354640007019043
6,4,54,29,0.8,MILP,0.992,True,0.3668851852416992
6,4,54,29,0.8,Dijkstra,0.992,False,0.0003365150000718131
6,4,54,29,0.9,ILP,0.996,True,0.12786865234375
6,4,54,29,0.9,MILP,0.996,False,0.11207866668701172
6,4,54,29,0.9,Dijkstra,0.994,False,0.00028210500022396445
6,5,32,24,0.5,ILP,0.976,True,0.22984576225280762
6,5,32,24,0.5,MILP,0.976,True,0.1431140899658203
6,5,32,24,0.5,Dijkstra,0.976,True,0.00029095200034134905
6,5,32,24,0.6,ILP,0.984,True,0.275615930557251
6,5,32,24,0.6,MILP,0.984,True,0.1310579776763916
6,5,32,24,0.6,Dijkstra,0.984,True,0.00029658600033144467
6,5,32,24,0.7,ILP,0.994,True,0.13466453552246094
6,5,32,24,0.7,MILP,0.994,True,0.12575340270996094
6,5,32,24,0.7,Dijkstra,0.994,True,0.00030204399990907405
6,5,32,24,0.8,ILP,0.994,True,0.22603702545166016
6,5,32,24,0.8,MILP,0.994,True,0.18734097480773926
6,5,32,24,0.8,Dijkstra,0.994,True,0.00029741499974988983
6,5,32,24,0.9,ILP,0.998,True,0.13469457626342773
6,5,32,24,0.9,MILP,0.998,True,0.1243593692779541
6,5,32,24,0.9,Dijkstra,0.998,True,0.00027322400001139613
6,6,50,41,0.5,ILP,0.924,True,0.13111448287963867
6,6,50,41,0.5,MILP,0.924,True,0.1075582504272461
6,6,50,41,0.5,Dijkstra,0.924,True,0.0002897110002777481
6,6,50,41,0.6,ILP,0.958,True,0.11669039726257324
6,6,50,41,0.6,MILP,0.958,True,0.09775400161743164
6,6,50,41,0.6,Dijkstra,0.958,True,0.00027879300023414544
6,6,50,41,0.7,ILP,0.978,True,0.1061394214630127
6,6,50,41,0.7,MILP,0.978,True,0.09634160995483398
6,6,50,41,0.7,Dijkstra,0.978,True,0.00026770199974635034
6,6,50,41,0.8,ILP,0.992,True,0.1041879653930664
6,6,50,41,0.8,MILP,0.992,True,0.09779238700866699
6,6,50,41,0.8,Dijkstra,0.992,True,0.0002600689999781025
6,6,50,41,0.9,ILP,0.996,True,0.1015627384185791
6,6,50,41,0.9,MILP,0.996,True,0.0968940258026123
6,6,50,41,0.9,Dijkstra,0.996,True,0.00028007499986415496
6,7,26,53,0.5,ILP,0.916,True,0.3834521770477295
6,7,26,53,0.5,MILP,0.916,True,0.11046385765075684
6,7,26,53,0.5,Dijkstra,0.916,True,0.0003012650004166062
6,7,26,53,0.6,ILP,0.95,True,0.5321896076202393
6,7,26,53,0.6,MILP,0.95,False,0.11522483825683594
6,7,26,53,0.6,Dijkstra,0.95,False,0.0002806490001603379
6,7,26,53,0.7,ILP,0.972,True,0.29232239723205566
6,7,26,53,0.7,MILP,0.972,True,0.10126304626464844
6,7,26,53,0.7,Dijkstra,0.972,True,0.00034146199959650403
6,7,26,53,0.8,ILP,0.99,True,0.1536390781402588
6,7,26,53,0.8,MILP,0.99,True,0.1055750846862793
6,7,26,53,0.8,Dijkstra,0.99,True,0.00034375400036879
6,7,26,53,0.9,ILP,0.994,True,0.11800503730773926
6,7,26,53,0.9,MILP,0.992,False,0.11233639717102051
6,7,26,53,0.9,Dijkstra,0.994,True,0.0002971120002257521
6,8,35,28,0.5,ILP,0.948,True,0.561290979385376
6,8,35,28,0.5,MILP,0.948,True,0.11144304275512695
6,8,35,28,0.5,Dijkstra,0.948,True,0.0002955690001726907
6,8,35,28,0.6,ILP,0.978,True,0.281874418258667
6,8,35,28,0.6,MILP,0.978,True,0.10226869583129883
6,8,35,28,0.6,Dijkstra,0.978,True,0.000278162000086013
6,8,35,28,0.7,ILP,0.988,True,0.19928812980651855
6,8,35,28,0.7,MILP,0.988,True,0.10637402534484863
6,8,35,28,0.7,Dijkstra,0.988,True,0.00028349300009722356
6,8,35,28,0.8,ILP,0.996,True,0.11857199668884277
6,8,35,28,0.8,MILP,0.996,True,0.1403646469116211
6,8,35,28,0.8,Dijkstra,0.996,True,0.0002814670001498598
6,8,35,28,0.9,ILP,0.996,True,0.12883830070495605
6,8,35,28,0.9,MILP,0.996,True,0.10830307006835938
6,8,35,28,0.9,Dijkstra,0.996,True,0.00030901699983587605
6,9,57,4,0.5,ILP,0.86,True,0.491534948348999
6,9,57,4,0.5,MILP,0.86,True,0.1136314868927002
6,9,57,4,0.5,Dijkstra,0.86,True,0.00027824000017062644
6,9,57,4,0.6,ILP,0.9339999999999999,True,0.3046739101409912
6,9,57,4,0.6,MILP,0.9339999999999999,True,0.10097289085388184
6,9,57,4,0.6,Dijkstra,0.9339999999999999,True,0.00029927800005680183
6,9,57,4,0.7,ILP,0.962,True,0.2368168830871582
6,9,57,4,0.7,MILP,0.962,True,0.10441184043884277
6,9,57,4,0.7,Dijkstra,0.962,True,0.0002722409999478259
6,9,57,4,0.8,ILP,0.984,True,0.15771818161010742
6,9,57,4,0.8,MILP,0.984,True,0.09606242179870605
6,9,57,4,0.8,Dijkstra,0.984,True,0.00027053900021201116
6,9,57,4,0.9,ILP,0.996,True,0.10708761215209961
6,9,57,4,0.9,MILP,0.996,True,0.09313106536865234
6,9,57,4,0.9,Dijkstra,0.996,True,0.0002688590002435376
6,10,55,53,0.5,ILP,0.95,True,0.2990999221801758
6,10,55,53,0.5,MILP,0.95,True,0.1042482852935791
6,10,55,53,0.5,Dijkstra,0.95,True,0.0002981269999509095
6,10,55,53,0.6,ILP,0.97,True,0.2914152145385742
6,10,55,53,0.6,MILP,0.97,True,0.09267830848693848
6,10,55,53,0.6,Dijkstra,0.97,True,0.0002812580000863818
6,10,55,53,0.7,ILP,0.988,True,0.1302175521850586
6,10,55,53,0.7,MILP,0.988,True,0.09077930450439453
6,10,55,53,0.7,Dijkstra,0.988,True,0.0003289220003352966
6,10,55,53,0.8,ILP,0.994,True,0.13518118858337402
6,10,55,53,0.8,MILP,0.994,True,0.0960845947265625
6,10,55,53,0.8,Dijkstra,0.994,True,0.00028759099996022996
6,10,55,53,0.9,ILP,0.998,True,0.09409379959106445
6,10,55,53,0.9,MILP,0.994,False,0.0968475341796875
6,10,55,53,0.9,Dijkstra,0.998,True,0.000275745999715582
6,11,17,41,0.5,ILP,0.926,True,2.6663033962249756
6,11,17,41,0.5,MILP,0.926,False,0.22048377990722656
6,11,17,41,0.5,Dijkstra,0.926,False,0.0003052789998037042
6,11,17,41,0.6,ILP,0.97,True,0.7596359252929688
6,11,17,41,0.6,MILP,0.97,True,0.2293999195098877
6,11,17,41,0.6,Dijkstra,0.97,True,0.0002836180001395405
6,11,17,41,0.7,ILP,0.984,True,0.5839109420776367
6,11,17,41,0.7,MILP,0.984,True,0.2681996822357178
6,11,17,41,0.7,Dijkstra,0.984,False,0.0003785190001508454
6,11,17,41,0.8,ILP,0.992,True,0.5108077526092529
6,11,17,41,0.8,MILP,0.992,True,0.17352676391601562
6,11,17,41,0.8,Dijkstra,0.99,False,0.00030313900015244144
6,11,17,41,0.9,ILP,0.996,True,0.20356011390686035
6,11,17,41,0.9,MILP,0.996,False,0.1358356475830078
6,11,17,41,0.9,Dijkstra,0.996,False,0.0003052799997931288
6,12,45,23,0.5,ILP,0.914,True,0.9007730484008789
6,12,45,23,0.5,MILP,0.91,False,0.5701789855957031
6,12,45,23,0.5,Dijkstra,0.914,True,0.00032245700003841193
6,12,45,23,0.6,ILP,0.952,True,0.997462272644043
6,12,45,23,0.6,MILP,0.952,False,0.3262779712677002
6,12,45,23,0.6,Dijkstra,0.952,True,0.0002951480000774609
6,12,45,23,0.7,ILP,0.974,True,0.7722694873809814
6,12,45,23,0.7,MILP,0.974,True,0.3633565902709961
6,12,45,23,0.7,Dijkstra,0.972,False,0.00031208600012178067
6,12,45,23,0.8,ILP,0.988,True,0.4451305866241455
6,12,45,23,0.8,MILP,0.984,False,0.2436976432800293
6,12,45,23,0.8,Dijkstra,0.984,False,0.000279925000086223
6,12,45,23,0.9,ILP,0.996,True,0.17022013664245605
6,12,45,23,0.9,MILP,0.996,False,0.26433396339416504
6,12,45,23,0.9,Dijkstra,0.99,False,0.00031686100010119844
6,13,4,63,0.5,ILP,0.988,True,0.18317270278930664
6,13,4,63,0.5,MILP,0.988,True,0.13981962203979492
6,13,4,63,0.5,Dijkstra,0.988,True,0.00027914099973713746
6,13,4,63,0.6,ILP,0.998,True,0.12218666076660156
6,13,4,63,0.6,MILP,0.998,False,0.1395401954650879
6,13,4,63,0.6,Dijkstra,0.998,False,0.0003256499999224616
6,13,4,63,0.7,ILP,0.998,True,0.12842702865600586
6,13,4,63,0.7,MILP,0.998,True,0.1494741439819336
6,13,4,63,0.7,Dijkstra,0.998,True,0.00034800999992512516
6,13,4,63,0.8,ILP,0.998,True,0.10243844985961914
6,13,4,63,0.8,MILP,0.998,True,0.13508057594299316
6,13,4,63,0.8,Dijkstra,0.998,True,0.0002865710002879496
6,13,4,63,0.9,ILP,0.998,True,0.12260222434997559
6,13,4,63,0.9,MILP,0.998,False,0.14654779434204102
6,13,4,63,0.9,Dijkstra,0.998,True,0.00038123299964354374
6,14,44,50,0.5,ILP,0.888,True,0.8923883438110352
6,14,44,50,0.5,MILP,0.882,False,0.22576594352722168
6,14,44,50,0.5,Dijkstra,0.888,True,0.00027464599997983896
6,14,44,50,0.6,ILP,0.964,True,0.3020918369293213
6,14,44,50,0.6,MILP,0.964,False,0.11609435081481934
6,14,44,50,0.6,Dijkstra,0.928,False,0.00027901600014956784
6,14,44,50,0.7,ILP,0.99,True,0.14458465576171875
6,14,44,50,0.7,MILP,0.99,True,0.111968994140625
6,14,44,50,0.7,Dijkstra,0.964,False,0.0002713670000957791
6,14,44,50,0.8,ILP,0.996,True,0.09904694557189941
6,14,44,50,0.8,MILP,0.996,True,0.10108637809753418
6,14,44,50,0.8,Dijkstra,0.97,False,0.0002648999998200452
6,14,44,50,0.9,ILP,0.998,True,0.12212419509887695
6,14,44,50,0.9,MILP,0.998,False,0.11972641944885254
6,14,44,50,0.9,Dijkstra,0.988,False,0.00027402500018069986
6,15,49,12,0.5,ILP,0.954,True,0.16398024559020996
6,15,49,12,0.5,MILP,0.954,True,0.1691145896911621
6,15,49,12,0.5,Dijkstra,0.954,True,0.00027924100004383945
6,15,49,12,0.6,ILP,0.972,True,0.13941192626953125
6,15,49,12,0.6,MILP,0.972,True,0.14026331901550293
6,15,49,12,0.6,Dijkstra,0.972,True,0.00029430799986585043
6,15,49,12,0.7,ILP,0.99,True,0.12344217300415039
6,15,49,12,0.7,MILP,0.99,True,0.11342883110046387
6,15,49,12,0.7,Dijkstra,0.99,True,0.00027851599998029997
6,15,49,12,0.8,ILP,0.994,True,0.13918375968933105
6,15,49,12,0.8,MILP,0.994,True,0.09552311897277832
6,15,49,12,0.8,Dijkstra,0.994,True,0.0002783410000120057
6,15,49,12,0.9,ILP,0.996,True,0.12029290199279785
6,15,49,12,0.9,MILP,0.996,True,0.09613299369812012
6,15,49,12,0.9,Dijkstra,0.996,True,0.00027830299995912355
6,16,32,2,0.5,ILP,0.796,True,3.7419304847717285
6,16,32,2,0.5,MILP,0.796,True,0.4100368022918701
6,16,32,2,0.5,Dijkstra,0.796,True,0.0003066129997932876
6,16,32,2,0.6,ILP,0.892,True,1.972127914428711
6,16,32,2,0.6,MILP,0.892,True,0.27673888206481934
6,16,32,2,0.6,Dijkstra,0.892,True,0.00030283199976111064
6,16,32,2,0.7,ILP,0.952,True,1.010948657989502
6,16,32,2,0.7,MILP,0.952,False,0.26157307624816895
6,16,32,2,0.7,Dijkstra,0.952,False,0.0002988050000567455
6,16,32,2,0.8,ILP,0.986,True,0.337536096572876
6,16,32,2,0.8,MILP,0.986,False,0.1062922477722168
6,16,32,2,0.8,Dijkstra,0.986,False,0.00027077400000052876
6,16,32,2,0.9,ILP,0.996,True,0.19478988647460938
6,16,32,2,0.9,MILP,0.996,False,0.09302973747253418
6,16,32,2,0.9,Dijkstra,0.996,False,0.0002828659999067895
6,17,35,10,0.5,ILP,0.91,True,0.8749196529388428
6,17,35,10,0.5,MILP,0.89,False,0.3185703754425049
6,17,35,10,0.5,Dijkstra,0.91,False,0.0004170239999439218
6,17,35,10,0.6,ILP,0.952,True,0.7233893871307373
6,17,35,10,0.6,MILP,0.952,False,0.2259657382965088
6,17,35,10,0.6,Dijkstra,0.948,False,0.0003059800001210533
6,17,35,10,0.7,ILP,0.978,True,0.474468469619751
6,17,35,10,0.7,MILP,0.978,False,0.14318108558654785
6,17,35,10,0.7,Dijkstra,0.968,False,0.00031055099998411606
6,17,35,10,0.8,ILP,0.988,True,0.35926151275634766
6,17,35,10,0.8,MILP,0.988,False,0.14816546440124512
6,17,35,10,0.8,Dijkstra,0.986,False,0.0003030670000043756
6,17,35,10,0.9,ILP,0.994,True,0.16193103790283203
6,17,35,10,0.9,MILP,0.994,True,0.10449028015136719
6,17,35,10,0.9,Dijkstra,0.992,False,0.00029844199980288977
6,18,48,44,0.5,ILP,0.972,True,0.18585419654846191
6,18,48,44,0.5,MILP,0.972,True,0.09769678115844727
6,18,48,44,0.5,Dijkstra,0.972,True,0.00031249799985744176
6,18,48,44,0.6,ILP,0.986,True,0.21170759201049805
6,18,48,44,0.6,MILP,0.986,True,0.08937621116638184
6,18,48,44,0.6,Dijkstra,0.986,True,0.0002970329996969667
6,18,48,44,0.7,ILP,0.994,True,0.11211371421813965
6,18,48,44,0.7,MILP,0.994,True,0.09020423889160156
6,18,48,44,0.7,Dijkstra,0.994,True,0.0002886319998651743
6,18,48,44,0.8,ILP,0.998,True,0.08203315734863281
6,18,48,44,0.8,MILP,0.998,True,0.08083367347717285
6,18,48,44,0.8,Dijkstra,0.998,True,0.00027032200023313635
6,18,48,44,0.9,ILP,0.998,True,0.08492541313171387
6,18,48,44,0.9,MILP,0.998,True,0.0800485610961914
6,18,48,44,0.9,Dijkstra,0.998,True,0.00028096200003346894
6,19,26,21,0.5,ILP,0.948,True,0.5472099781036377
6,19,26,21,0.5,MILP,0.948,False,0.12266707420349121
6,19,26,21,0.5,Dijkstra,0.94,False,0.00039058600032149116
6,19,26,21,0.6,ILP,0.978,True,0.3661000728607178
6,19,26,21,0.6,MILP,0.978,True,0.11899781227111816
6,19,26,21,0.6,Dijkstra,0.97,False,0.00029889200004618033
6,19,26,21,0.7,ILP,0.988,True,0.3771402835845947
6,19,26,21,0.7,MILP,0.988,True,0.1130514144897461
6,19,26,21,0.7,Dijkstra,0.988,True,0.00031443099987882306
6,19,26,21,0.8,ILP,0.996,True,0.13735699653625488
6,19,26,21,0.8,MILP,0.996,False,0.10693550109863281
6,19,26,21,0.8,Dijkstra,0.996,False,0.0003040980000150739
6,19,26,21,0.9,ILP,0.998,True,0.1302933692932129
6,19,26,21,0.9,MILP,0.996,False,0.09883689880371094
6,19,26,21,0.9,Dijkstra,0.996,False,0.00030846399977235706
7,0,34,63,0.5,ILP,0.938,True,1.5357005596160889
7,0,34,63,0.5,MILP,0.938,False,0.3839595317840576
7,0,34,63,0.5,Dijkstra,0.938,True,0.00031222999996316503
7,0,34,63,0.6,ILP,0.976,True,0.8102154731750488
7,0,34,63,0.6,MILP,0.976,False,0.3709452152252197
7,0,34,63,0.6,Dijkstra,0.976,True,0.0003194420000909304
7,0,34,63,0.7,ILP,0.982,True,0.7155654430389404
7,0,34,63,0.7,MILP,0.982,False,0.3600430488586426
7,0,34,63,0.7,Dijkstra,0.982,True,0.0003140170001643128
7,0,34,63,0.8,ILP,0.994,True,0.2067089080810547
7,0,34,63,0.8,MILP,0.994,False,0.20394182205200195
7,0,34,63,0.8,Dijkstra,0.994,False,0.00028119599983256194
7,0,34,63,0.9,ILP,0.996,True,0.2771580219268799
7,0,34,63,0.9,MILP,0.996,False,0.14585375785827637
7,0,34,63,0.9,Dijkstra,0.996,False,0.0002894459998969978
7,1,47,49,0.5,ILP,0.966,True,0.09458804130554199
7,1,47,49,0.5,MILP,0.966,True,0.09247660636901855
7,1,47,49,0.5,Dijkstra,0.966,True,0.000280387999737286
7,1,47,49,0.6,ILP,0.978,True,0.08969593048095703
7,1,47,49,0.6,MILP,0.978,True,0.09061670303344727
7,1,47,49,0.6,Dijkstra,0.978,True,0.00026768899988383055
7,1,47,49,0.7,ILP,0.988,True,0.08654642105102539
7,1,47,49,0.7,MILP,0.988,True,0.08921957015991211
7,1,47,49,0.7,Dijkstra,0.988,True,0.0002566109997133026
7,1,47,49,0.8,ILP,0.994,True,0.0854346752166748
7,1,47,49,0.8,MILP,0.994,True,0.08772659301757812
7,1,47,49,0.8,Dijkstra,0.994,True,0.0002808690001074865
7,1,47,49,0.9,ILP,0.996,True,0.0855250358581543
7,1,47,49,0.9,MILP,0.996,True,0.08760881423950195
7,1,47,49,0.9,Dijkstra,0.996,True,0.0002672649998203269
7,2,46,51,0.5,ILP,0.866,True,0.5218501091003418
7,2,46,51,0.5,MILP,0.866,True,0.44788050651550293
7,2,46,51,0.5,Dijkstra,0.866,True,0.00029237399985504453
7,2,46,51,0.6,ILP,0.9319999999999999,True,0.554882287979126
7,2,46,51,0.6,MILP,0.9319999999999999,False,0.4561750888824463
7,2,46,51,0.6,Dijkstra,0.9319999999999999,True,0.0003088650000790949
7,2,46,51,0.7,ILP,0.97,True,0.37720537185668945
7,2,46,51,0.7,MILP,0.97,True,0.3172283172607422
7,2,46,51,0.7,Dijkstra,0.97,True,0.0003460519997133815
